# phi u uprime x y
51.7843 0.579254 -0.260233 0.0897428 1.72402
51.8129 0.571968 -0.247969 0.0408029 1.74787
51.8415 0.565071 -0.235568 -0.0091703 1.76967
51.8698 0.558562 -0.223039 -0.060077 1.7893
51.8981 0.552439 -0.210395 -0.111811 1.8067
51.9262 0.546702 -0.197644 -0.164258 1.82176
51.9542 0.541349 -0.184797 -0.217302 1.83441
51.9821 0.536379 -0.171864 -0.270817 1.84458
52.0098 0.531789 -0.158852 -0.324675 1.8522
52.0375 0.527578 -0.145771 -0.378745 1.85723
52.065 0.523743 -0.132628 -0.432891 1.85961
52.0924 0.520284 -0.119433 -0.486975 1.85931
52.1198 0.517197 -0.106192 -0.540857 1.85631
52.1471 0.514481 -0.092912 -0.594399 1.85059
52.1743 0.512135 -0.0796004 -0.64746 1.84214
52.2014 0.510156 -0.0662636 -0.699901 1.83097
52.2285 0.508542 -0.0529078 -0.751585 1.8171
52.2555 0.507293 -0.0395391 -0.802375 1.80056
52.2825 0.506407 -0.0261634 -0.852142 1.78137
52.3094 0.505882 -0.0127861 -0.900755 1.75959
52.3363 0.505718 0.000587122 -0.948092 1.73528
52.3632 0.505913 0.0139509 -0.994035 1.70849
52.3901 0.506468 0.0272999 -1.03847 1.67931
52.417 0.507381 0.0406289 -1.08129 1.64781
52.4439 0.508653 0.0539324 -1.1224 1.61409
52.4708 0.510283 0.0672051 -1.1617 1.57825
52.4977 0.512272 0.0804416 -1.19911 1.54038
52.5247 0.514619 0.0936362 -1.23455 1.50061
52.5517 0.517326 0.106783 -1.26796 1.45905
52.5788 0.520393 0.119877 -1.29926 1.41582
52.6059 0.523821 0.13291 -1.32842 1.37105
52.6331 0.52761 0.145877 -1.35538 1.32486
52.6603 0.531761 0.158772 -1.38011 1.27739
52.6876 0.536276 0.171586 -1.40259 1.22877
52.7151 0.541155 0.184313 -1.4228 1.17914
52.7426 0.546399 0.196945 -1.44073 1.12863
52.7702 0.552009 0.209474 -1.45638 1.07737
52.7979 0.557986 0.221892 -1.46975 1.02551
52.8257 0.564331 0.234189 -1.48087 0.973163
52.8536 0.571044 0.246358 -1.48975 0.920473
52.8817 0.578126 0.258388 -1.49643 0.867563
52.9099 0.585576 0.270269 -1.50093 0.814556
52.9382 0.593395 0.281992 -1.50332 0.761573
52.9666 0.601583 0.293546 -1.50362 0.708727
52.9952 0.610139 0.30492 -1.50191 0.656129
53.0239 0.619061 0.316104 -1.49822 0.603883
53.0528 0.62835 0.327085 -1.49264 0.552089
53.0818 0.638003 0.337851 -1.48522 0.500841
53.111 0.648018 0.348392 -1.47603 0.450225
53.1404 0.658393 0.358694 -1.46514 0.400322
53.1699 0.669124 0.368745 -1.45264 0.351209
53.1995 0.68021 0.378532 -1.43858 0.302954
53.2293 0.691644 0.388043 -1.42305 0.25562
53.2593 0.703425 0.397263 -1.40613 0.209263
53.2895 0.715545 0.40618 -1.38789 0.163935
53.3198 0.728 0.41478 -1.3684 0.11968
53.3503 0.740784 0.42305 -1.34775 0.0765378
53.381 0.753889 0.430976 -1.32601 0.034543
53.4119 0.767309 0.438544 -1.30324 -0.00627582
53.4429 0.781035 0.445741 -1.27953 -0.0458945
53.4741 0.795059 0.452553 -1.25494 -0.0842937
53.5055 0.809371 0.458966 -1.22954 -0.121458
53.5371 0.823961 0.464967 -1.2034 -0.157377
53.5689 0.838819 0.470542 -1.17658 -0.192043
53.6008 0.853932 0.475679 -1.14915 -0.225453
53.6329 0.869288 0.480363 -1.12115 -0.257605
53.6652 0.884876 0.484583 -1.09266 -0.288503
53.6977 0.900679 0.488325 -1.06371 -0.318151
53.7304 0.916685 0.491578 -1.03438 -0.346557
53.7632 0.932878 0.49433 -1.00469 -0.373731
53.7962 0.949242 0.496569 -0.974708 -0.399685
53.8294 0.96576 0.498285 -0.94447 -0.424431
53.8628 0.982414 0.499467 -0.914019 -0.447985
53.8963 0.999187 0.500105 -0.883394 -0.470363
53.9301 1.01606 0.500191 -0.852634 -0.491582
53.964 1.03301 0.499715 -0.821772 -0.511661
53.998 1.05003 0.49867 -0.790841 -0.530618
54.0323 1.06708 0.497048 -0.759873 -0.548474
54.0667 1.08415 0.494844 -0.728896 -0.565247
54.1013 1.10121 0.492052 -0.697936 -0.58096
54.136 1.11825 0.488667 -0.66702 -0.595632
54.1709 1.13524 0.484687 -0.636169 -0.609284
54.2059 1.15215 0.480107 -0.605407 -0.621938
54.2411 1.16897 0.474927 -0.574751 -0.633614
54.2765 1.18566 0.469146 -0.544222 -0.644333
54.312 1.20221 0.462765 -0.513836 -0.654115
54.3477 1.21859 0.455785 -0.483609 -0.662981
54.3834 1.23477 0.448209 -0.453555 -0.670951
54.4194 1.25073 0.440041 -0.423688 -0.678044
54.4554 1.26644 0.431286 -0.394019 -0.68428
54.4916 1.28188 0.42195 -0.364561 -0.689677
54.5279 1.29703 0.41204 -0.335322 -0.694254
54.5643 1.31185 0.401566 -0.306312 -0.698028
54.6009 1.32633 0.390537 -0.27754 -0.701017
54.6376 1.34044 0.378964 -0.249014 -0.703237
54.6743 1.35416 0.366859 -0.220739 -0.704705
54.7112 1.36745 0.354236 -0.192722 -0.705435
54.7481 1.38031 0.341109 -0.164969 -0.705443
54.7852 1.3927 0.327494 -0.137485 -0.704744
54.8224 1.40461 0.313407 -0.110275 -0.70335
54.8596 1.41601 0.298866 -0.0833412 -0.701274
54.8969 1.42689 0.283891 -0.0566889 -0.69853
54.9343 1.43722 0.2685 -0.0303209 -0.695129
54.9717 1.44698 0.252714 -0.00424002 -0.691081
55.0093 1.45616 0.236555 0.021551 -0.686398
55.0468 1.46475 0.220046 0.0470496 -0.681089
55.0845 1.47271 0.203209 0.0722538 -0.675163
55.1222 1.48005 0.186068 0.0971614 -0.668628
55.1599 1.48675 0.168648 0.12177 -0.661493
55.1977 1.49279 0.150974 0.146079 -0.653765
55.2355 1.49817 0.133072 0.170085 -0.645449
55.2734 1.50286 0.114968 0.193788 -0.636553
55.3113 1.50687 0.0966894 0.217184 -0.627081
55.3492 1.51019 0.0782622 0.240272 -0.617037
55.3871 1.51281 0.0597143 0.26305 -0.606427
55.4251 1.51473 0.0410734 0.285516 -0.595253
55.4631 1.51593 0.0223672 0.307667 -0.583518
55.5011 1.51642 0.00362402 0.3295 -0.571226
55.5391 1.51621 -0.0151282 0.351014 -0.558376
55.5771 1.51527 -0.0338613 0.372204 -0.544971
55.6151 1.51363 -0.0525471 0.393067 -0.531012
55.6531 1.51128 -0.0711576 0.413599 -0.516498
55.6911 1.50823 -0.089665 0.433796 -0.501429
55.7291 1.50447 -0.108041 0.453653 -0.485805
55.767 1.50002 -0.12626 0.473165 -0.469624
55.805 1.49489 -0.144292 0.492327 -0.452885
55.8429 1.48907 -0.162113 0.511132 -0.435586
55.8808 1.48259 -0.179695 0.529574 -0.417724
55.9187 1.47546 -0.197013 0.547645 -0.399297
55.9565 1.46768 -0.214041 0.565337 -0.380301
55.9943 1.45927 -0.230755 0.582641 -0.360733
56.0321 1.45025 -0.247131 0.59955 -0.340591
56.0698 1.44062 -0.263145 0.616051 -0.319869
56.1074 1.43042 -0.278774 0.632136 -0.298565
56.145 1.41964 -0.293998 0.647791 -0.276674
56.1826 1.40833 -0.308794 0.663005 -0.254192
56.22 1.39648 -0.323144 0.677765 -0.231114
56.2574 1.38413 -0.337027 0.692057 -0.207438
56.2948 1.37129 -0.350426 0.705865 -0.183158
56.332 1.35799 -0.363323 0.719175 -0.15827
56.3692 1.34424 -0.375703 0.731969 -0.132772
56.4063 1.33008 -0.387551 0.744229 -0.106659
56.4433 1.31553 -0.398852 0.755937 -0.0799274
56.4802 1.3006 -0.409594 0.767074 -0.0525754
56.517 1.28534 -0.419766 0.777618 -0.0246002
56.5537 1.26975 -0.429357 0.787548 0.0040002
56.5903 1.25386 -0.438359 0.796842 0.0332271
56.6268 1.23771 -0.446762 0.805475 0.0630812
56.6632 1.22132 -0.454561 0.813422 0.0935624
56.6994 1.20471 -0.46175 0.820659 0.124669
56.7355 1.18791 -0.468325 0.827157 0.156401
56.7715 1.17095 -0.474283 0.832889 0.188753
56.8074 1.15384 -0.479622 0.837827 0.221722
56.8431 1.13663 -0.484342 0.84194 0.255302
56.8787 1.11932 -0.488442 0.845197 0.289486
56.9141 1.10196 -0.491925 0.847566 0.324266
56.9493 1.08455 -0.494794 0.849015 0.359631
56.9845 1.06713 -0.497051 0.84951 0.39557
57.0194 1.04972 -0.498702 0.849017 0.432067
57.0542 1.03234 -0.499753 0.847501 0.469108
57.0888 1.01502 -0.500211 0.844926 0.506674
57.1233 0.99778 -0.500083 0.841255 0.544743
57.1576 0.980635 -0.499377 0.836454 0.583292
57.1917 0.963611 -0.498103 0.830483 0.622295
57.2257 0.946726 -0.49627 0.823307 0.661722
57.2595 0.929999 -0.49389 0.814889 0.701542
57.2931 0.91345 -0.490974 0.805191 0.741719
57.3265 0.897095 -0.487534 0.794178 0.782213
57.3597 0.880952 -0.483582 0.781814 0.822982
57.3928 0.865036 -0.47913 0.768065 0.863979
57.4256 0.849364 -0.474194 0.752895 0.905156
57.4583 0.833948 -0.468785 0.736274 0.946456
57.4908 0.818802 -0.462918 0.718171 0.987823
57.5231 0.80394 -0.456608 0.698558 1.02919
57.5553 0.789373 -0.449868 0.677408 1.0705
57.5872 0.775112 -0.442715 0.654697 1.11167
57.619 0.761168 -0.435162 0.630407 1.15264
57.6506 0.74755 -0.427224 0.60452 1.19332
57.6819 0.734267 -0.418917 0.577024 1.23362
57.7132 0.721326 -0.410255 0.547909 1.27347
57.7442 0.708735 -0.401254 0.517173 1.31276
57.775 0.696501 -0.391928 0.484816 1.35142
57.8057 0.68463 -0.382293 0.450845 1.38932
57.8362 0.673127 -0.372362 0.415274 1.42638
57.8665 0.661995 -0.362152 0.37812 1.46249
57.8966 0.65124 -0.351674 0.33941 1.49755
57.9265 0.640865 -0.340946 0.299175 1.53144
57.9563 0.630873 -0.329979 0.257456 1.56406
57.9859 0.621265 -0.318787 0.214299 1.59529
58.0154 0.612044 -0.307385 0.169759 1.62503
58.0447 0.603211 -0.295785 0.123896 1.65316
58.0738 0.594767 -0.284 0.0767823 1.67958
58.1027 0.586712 -0.272042 0.0284935 1.70417
58.1316 0.579047 -0.259924 -0.020885 1.72685
58.1602 0.571771 -0.247656 -0.0712612 1.7475
58.1887 0.564884 -0.235252 -0.122536 1.76603
58.2171 0.558385 -0.22272 -0.174603 1.78235
58.2454 0.552273 -0.210073 -0.22735 1.79637
58.2735 0.546546 -0.19732 -0.28066 1.80802
58.3014 0.541203 -0.18447 -0.334408 1.81722
58.3293 0.536242 -0.171534 -0.388466 1.82392
58.3571 0.531662 -0.15852 -0.442702 1.82805
58.3847 0.52746 -0.145438 -0.496981 1.82958
58.4122 0.523636 -0.132294 -0.551165 1.82846
58.4397 0.520186 -0.119097 -0.605114 1.82467
58.467 0.517108 -0.105855 -0.658688 1.81819
58.4943 0.514402 -0.0925738 -0.711745 1.80902
58.5215 0.512065 -0.0792615 -0.764147 1.79717
58.5486 0.510095 -0.0659241 -0.815754 1.78263
58.5757 0.508491 -0.0525679 -0.86643 1.76545
58.6027 0.507251 -0.0391989 -0.916043 1.74566
58.6297 0.506374 -0.0258229 -0.964463 1.72329
58.6566 0.505858 -0.0124457 -1.01156 1.69842
58.6836 0.505703 0.000927409 -1.05723 1.67109
58.7104 0.505908 0.0142909 -1.10134 1.64139
58.7373 0.506472 0.0276395 -1.1438 1.6094
58.7642 0.507394 0.040968 -1.18449 1.5752
58.7911 0.508675 0.0542708 -1.22334 1.53889
58.818 0.510314 0.0675427 -1.26024 1.50058
58.845 0.512312 0.0807783 -1.29512 1.46038
58.8719 0.514669 0.0939718 -1.32792 1.4184
58.8989 0.517385 0.107118 -1.35857 1.37477
58.926 0.520461 0.12021 -1.38702 1.3296
58.9531 0.523898 0.133242 -1.41323 1.28304
58.9803 0.527696 0.146207 -1.43715 1.23521
59.0075 0.531856 0.1591 -1.45877 1.18624
59.0349 0.53638 0.171912 -1.47807 1.13627
59.0623 0.541268 0.184637 -1.49504 1.08543
59.0898 0.546522 0.197266 -1.50967 1.03387
59.1174 0.552141 0.209793 -1.52198 0.981713
59.1451 0.558127 0.222208 -1.53199 0.929094
59.1729 0.564481 0.234502 -1.53971 0.876146
59.2009 0.571204 0.246667 -1.54518 0.822996
59.2289 0.578294 0.258694 -1.54844 0.769768
59.2571 0.585754 0.270571 -1.54953 0.716585
59.2854 0.593583 0.28229 -1.5485 0.663561
59.3139 0.601779 0.29384 -1.54541 0.61081
59.3425 0.610344 0.30521 -1.54031 0.558436
59.3712 0.619276 0.316388 -1.53328 0.506542
59.4001 0.628574 0.327364 -1.52438 0.455221
59.4291 0.638236 0.338125 -1.51369 0.404562
59.4583 0.64826 0.34866 -1.50127 0.354649
59.4876 0.658644 0.358956 -1.48721 0.305557
59.5171 0.669384 0.369001 -1.47158 0.257357
59.5468 0.680478 0.378782 -1.45446 0.210113
59.5766 0.691922 0.388285 -1.43593 0.163883
59.6066 0.70371 0.397498 -1.41607 0.118718
59.6368 0.715839 0.406408 -1.39497 0.0746633
59.6671 0.728303 0.415 -1.37269 0.03176
59.6976 0.741094 0.423262 -1.34932 -0.0099578
59.7283 0.754208 0.431179 -1.32493 -0.050461
59.7592 0.767635 0.438739 -1.29961 -0.0897255
59.7902 0.781369 0.445926 -1.27341 -0.127732
59.8215 0.7954 0.452729 -1.24643 -0.164465
59.8529 0.809719 0.459132 -1.21871 -0.199915
59.8844 0.824316 0.465123 -1.19033 -0.234075
59.9162 0.83918 0.470687 -1.16136 -0.266941
59.9481 0.8543 0.475813 -1.13185 -0.298514
59.9803 0.869662 0.480486 -1.10186 -0.328798
60.0126 0.885255 0.484694 -1.07146 -0.357797
60.045 0.901064 0.488425 -1.04069 -0.385522
60.0777 0.917075 0.491666 -1.0096 -0.411983
60.1105 0.933272 0.494405 -0.97825 -0.437192
60.1436 0.94964 0.496632 -0.946679 -0.461164
60.1768 0.966162 0.498335 -0.914931 -0.483916
60.2101 0.98282 0.499504 -0.883047 -0.505466
60.2437 0.999596 0.500129 -0.851065 -0.525831
60.2774 1.01647 0.500201 -0.819021 -0.545031
60.3113 1.03343 0.499711 -0.78695 -0.563087
60.3454 1.05044 0.498652 -0.754882 -0.580021
60.3797 1.06749 0.497016 -0.722846 -0.595853
60.4141 1.08456 0.494798 -0.690872 -0.610605
60.4486 1.10163 0.491991 -0.658982 -0.6243
60.4834 1.11866 0.488592 -0.627202 -0.63696
60.5183 1.13565 0.484597 -0.595553 -0.648607
60.5533 1.15256 0.480003 -0.564055 -0.659263
60.5885 1.16938 0.474809 -0.532727 -0.668952
60.6239 1.18607 0.469013 -0.501586 -0.677693
60.6594 1.20261 0.462618 -0.470647 -0.685509
60.6951 1.21898 0.455623 -0.439925 -0.692422
60.7308 1.23516 0.448033 -0.409433 -0.698452
60.7668 1.25112 0.43985 -0.379183 -0.703619
60.8028 1.26682 0.431081 -0.349186 -0.707944
60.839 1.28226 0.421731 -0.319451 -0.711445
60.8753 1.2974 0.411807 -0.289989 -0.714142
60.9118 1.31221 0.40132 -0.260806 -0.716053
60.9483 1.32668 0.390277 -0.23191 -0.717196
60.985 1.34078 0.378691 -0.203307 -0.717587
61.0217 1.35449 0.366574 -0.175004 -0.717244
61.0586 1.36778 0.353938 -0.147005 -0.716182
61.0956 1.38062 0.340799 -0.119316 -0.714417
61.1326 1.393 0.327172 -0.0919394 -0.711962
61.1698 1.4049 0.313074 -0.0648798 -0.708832
61.207 1.41629 0.298523 -0.0381402 -0.70504
61.2443 1.42715 0.283537 -0.0117235 -0.700599
61.2817 1.43747 0.268136 0.0143679 -0.69552
61.3192 1.44722 0.252341 0.0401317 -0.689814
61.3567 1.45639 0.236174 0.0655659 -0.683493
61.3943 1.46496 0.219656 0.0906688 -0.676566
61.4319 1.47291 0.202811 0.115439 -0.669042
61.4696 1.48023 0.185663 0.139874 -0.66093
61.5074 1.48692 0.168237 0.163973 -0.652238
61.5451 1.49294 0.150557 0.187735 -0.642972
61.583 1.4983 0.13265 0.211158 -0.63314
61.6208 1.50298 0.114541 0.234241 -0.622748
61.6587 1.50698 0.096258 0.256982 -0.611801
61.6966 1.51028 0.0778274 0.279379 -0.600303
61.7346 1.51288 0.0592767 0.301431 -0.588259
61.7725 1.51478 0.0406336 0.323135 -0.575673
61.8105 1.51597 0.0219261 0.34449 -0.562547
61.8485 1.51644 0.00318205 0.365493 -0.548884
61.8865 1.51621 -0.0155703 0.38614 -0.534686
61.9245 1.51526 -0.0343029 0.40643 -0.519955
61.9625 1.5136 -0.0529875 0.426358 -0.50469
62.0005 1.51123 -0.0715962 0.445921 -0.488893
62.0385 1.50816 -0.090101 0.465115 -0.472564
62.0765 1.50439 -0.108474 0.483933 -0.455702
62.1145 1.49992 -0.126689 0.502373 -0.438306
62.1524 1.49477 -0.144717 0.520427 -0.420375
62.1903 1.48894 -0.162532 0.538089 -0.401908
62.2282 1.48245 -0.180109 0.555353 -0.382902
62.2661 1.4753 -0.19742 0.572211 -0.363355
62.3039 1.4675 -0.214442 0.588655 -0.343265
62.3417 1.45908 -0.231148 0.604676 -0.322629
62.3795 1.45004 -0.247516 0.620264 -0.301445
62.4172 1.4404 -0.263521 0.63541 -0.279707
62.4548 1.43018 -0.279142 0.650102 -0.257415
62.4924 1.4194 -0.294356 0.664329 -0.234564
62.53 1.40807 -0.309143 0.678078 -0.211151
62.5675 1.39621 -0.323482 0.691335 -0.187173
62.6049 1.38384 -0.337354 0.704087 -0.162627
62.6422 1.37099 -0.350742 0.716318 -0.137508
62.6795 1.35768 -0.363628 0.728013 -0.111815
62.7166 1.34393 -0.375995 0.739153 -0.0855452
62.7537 1.32976 -0.387831 0.749722 -0.0586954
62.7907 1.3152 -0.399119 0.7597 -0.0312637
62.8276 1.30026 -0.409849 0.769069 -0.00324864
62.8644 1.28499 -0.420007 0.777806 0.025351
62.9011 1.26939 -0.429585 0.78589 0.0545356
62.9377 1.2535 -0.438572 0.793298 0.0843052
62.9742 1.23734 -0.446962 0.800007 0.114659
63.0106 1.22095 -0.454747 0.805992 0.145595
63.0468 1.20433 -0.461922 0.811227 0.17711
63.0829 1.18753 -0.468483 0.815685 0.209202
63.1189 1.17056 -0.474427 0.819339 0.241865
63.1547 1.15345 -0.479752 0.82216 0.275092
63.1904 1.13623 -0.484457 0.824119 0.308877
63.226 1.11893 -0.488543 0.825184 0.343211
63.2614 1.10156 -0.492012 0.825326 0.378083
63.2967 1.08415 -0.494867 0.824511 0.413481
63.3318 1.06673 -0.49711 0.822707 0.449389
63.3668 1.04932 -0.498748 0.819881 0.485793
63.4015 1.03195 -0.499785 0.815998 0.522674
63.4362 1.01463 -0.500229 0.811025 0.560011
63.4706 0.997386 -0.500087 0.804926 0.597781
63.5049 0.980244 -0.499369 0.797667 0.635957
63.539 0.963222 -0.498082 0.789212 0.674512
63.573 0.94634 -0.496237 0.779526 0.713413
63.6068 0.929618 -0.493844 0.768575 0.752627
63.6404 0.913072 -0.490916 0.756324 0.792114
63.6738 0.896722 -0.487464 0.742739 0.831834
63.707 0.880584 -0.4835 0.727788 0.871742
63.7401 0.864673 -0.479038 0.711439 0.91179
63.7729 0.849006 -0.47409 0.693661 0.951925
63.8056 0.833596 -0.46867 0.674426 0.99209
63.8381 0.818457 -0.462793 0.653707 1.03223
63.8704 0.803601 -0.456473 0.63148 1.07227
63.9025 0.789041 -0.449724 0.607722 1.11215
63.9345 0.774787 -0.442561 0.582416 1.1518
63.9662 0.76085 -0.434999 0.555546 1.19114
63.9978 0.747239 -0.427053 0.527101 1.23008
64.0292 0.733963 -0.418738 0.497073 1.26856
64.0604 0.72103 -0.410068 0.465459 1.30647
64.0914 0.708447 -0.401059 0.432261 1.34372
64.1223 0.696221 -0.391727 0.397487 1.38023
64.1529 0.684358 -0.382084 0.36115 1.41589
64.1834 0.672863 -0.372147 0.32327 1.4506
64.2137 0.66174 -0.36193 0.283871 1.48427
64.2438 0.650993 -0.351447 0.242987 1.51677
64.2737 0.640627 -0.340713 0.200656 1.54802
64.3035 0.630643 -0.32974 0.156925 1.5779
64.3331 0.621043 -0.318544 0.111847 1.6063
64.3626 0.611831 -0.307137 0.0654857 1.63313
64.3919 0.603007 -0.295533 0.0179083 1.65826
64.421 0.594571 -0.283744 -0.0308083 1.6816
64.4499 0.586525 -0.271782 -0.08058 1.70305
64.4787 0.578869 -0.25966 -0.131315 1.72251
64.5074 0.571601 -0.24739 -0.182916 1.73988
64.5359 0.564723 -0.234982 -0.235277 1.75508
64.5643 0.558232 -0.222448 -0.288286 1.76802
64.5925 0.552128 -0.209798 -0.341826 1.77862
64.6206 0.54641 -0.197042 -0.395774 1.78682
64.6486 0.541075 -0.184191 -0.450002 1.79255
64.6765 0.536123 -0.171253 -0.504378 1.79576
64.7042 0.531551 -0.158237 -0.558766 1.79639
64.7318 0.527358 -0.145153 -0.613029 1.79442
64.7594 0.523541 -0.132008 -0.667026 1.78982
64.7868 0.5201 -0.11881 -0.720617 1.78256
64.8142 0.517031 -0.105567 -0.77366 1.77265
64.8414 0.514333 -0.0922852 -0.826014 1.76008
64.8686 0.512003 -0.0789721 -0.877541 1.74487
64.8958 0.510042 -0.0656342 -0.928102 1.72704
64.9228 0.508446 -0.0522776 -0.977564 1.70663
64.9498 0.507213 -0.0389083 -1.0258 1.68368
64.9768 0.506344 -0.0255323 -1.07267 1.65824
65.0038 0.505836 -0.012155 -1.11807 1.63038
65.0307 0.505689 0.00121799 -1.16188 1.60017
65.0576 0.505902 0.0145813 -1.20399 1.56769
65.0845 0.506473 0.0279296 -1.24429 1.53302
65.1113 0.507403 0.0412575 -1.2827 1.49627
65.1382 0.508692 0.0545598 -1.31912 1.45753
65.1651 0.510339 0.0678311 -1.35348 1.41692
65.1921 0.512345 0.0810658 -1.3857 1.37456
65.2191 0.514709 0.0942584 -1.41573 1.33055
65.2461 0.517433 0.107403 -1.4435 1.28503
65.2731 0.520517 0.120494 -1.46899 1.23813
65.3002 0.523961 0.133525 -1.49214 1.18998
65.3274 0.527767 0.146489 -1.51294 1.1407
65.3547 0.531935 0.15938 -1.53136 1.09044
65.382 0.536467 0.17219 -1.54741 1.03933
65.4094 0.541363 0.184913 -1.56107 0.987511
65.4369 0.546624 0.197541 -1.57236 0.935114
65.4645 0.552251 0.210065 -1.58129 0.882273
65.4922 0.558246 0.222477 -1.58789 0.829121
65.5201 0.564608 0.234769 -1.5922 0.775787
65.548 0.571338 0.246932 -1.59425 0.722396
65.5761 0.578436 0.258955 -1.59408 0.669072
65.6042 0.585904 0.270829 -1.59175 0.615931
65.6326 0.59374 0.282545 -1.58732 0.563086
65.661 0.601945 0.294091 -1.58085 0.510645
65.6896 0.610518 0.305457 -1.57241 0.458711
65.7183 0.619457 0.316631 -1.56207 0.407379
65.7472 0.628763 0.327603 -1.5499 0.35674
65.7762 0.638432 0.33836 -1.53598 0.306877
65.8054 0.648464 0.34889 -1.52039 0.257869
65.8348 0.658856 0.359181 -1.50322 0.209787
65.8643 0.669604 0.36922 -1.48453 0.162695
65.894 0.680705 0.378995 -1.46443 0.116652
65.9238 0.692156 0.388493 -1.44298 0.0717115
65.9538 0.703952 0.3977 -1.42028 0.0279189
65.984 0.716088 0.406603 -1.3964 -0.0146851
66.0143 0.728558 0.415188 -1.37143 -0.0560656
66.0448 0.741357 0.423443 -1.34544 -0.0961933
66.0755 0.754477 0.431353 -1.31852 -0.135044
66.1064 0.767911 0.438905 -1.29074 -0.172599
66.1374 0.781652 0.446085 -1.26218 -0.208842
66.1686 0.795689 0.452879 -1.23291 -0.243765
66.2 0.810014 0.459274 -1.20299 -0.277361
66.2316 0.824617 0.465256 -1.17249 -0.309627
66.2634 0.839487 0.470812 -1.14148 -0.340565
66.2953 0.854611 0.475928 -1.11002 -0.370178
66.3275 0.869979 0.480592 -1.07817 -0.398475
66.3598 0.885577 0.48479 -1.04599 -0.425464
66.3923 0.90139 0.488511 -1.01352 -0.451157
66.4249 0.917405 0.491742 -0.980817 -0.47557
66.4578 0.933606 0.494471 -0.947929 -0.498717
66.4908 0.949978 0.496687 -0.914901 -0.520616
66.524 0.966503 0.498379 -0.881775 -0.541287
66.5574 0.983163 0.499537 -0.84859 -0.560749
66.5909 0.999942 0.50015 -0.815383 -0.579023
66.6247 1.01682 0.500211 -0.782189 -0.596132
66.6586 1.03378 0.499709 -0.74904 -0.612098
66.6927 1.05079 0.498639 -0.715966 -0.626944
66.7269 1.06784 0.496991 -0.682995 -0.640693
66.7613 1.08491 0.494761 -0.650154 -0.653369
66.7959 1.10198 0.491942 -0.617465 -0.664996
66.8306 1.11901 0.488531 -0.584951 -0.675597
66.8655 1.136 0.484524 -0.552633 -0.685196
66.9006 1.15291 0.479917 -0.520528 -0.693817
66.9358 1.16972 0.47471 -0.488655 -0.701482
66.9712 1.18641 0.468903 -0.457028 -0.708215
67.0067 1.20295 0.462495 -0.425663 -0.714038
67.0423 1.21932 0.455488 -0.394571 -0.718974
67.0781 1.23549 0.447885 -0.363765 -0.723043
67.114 1.25144 0.439691 -0.333255 -0.726268
67.1501 1.26715 0.430909 -0.303051 -0.728667
67.1863 1.28258 0.421547 -0.273162 -0.730263
67.2226 1.29771 0.411613 -0.243595 -0.731073
67.259 1.31252 0.401113 -0.214357 -0.731117
67.2956 1.32698 0.39006 -0.185454 -0.730413
67.3323 1.34108 0.378462 -0.156892 -0.728978
67.369 1.35477 0.366334 -0.128675 -0.72683
67.4059 1.36805 0.353688 -0.100807 -0.723983
67.4429 1.38089 0.340539 -0.0732926 -0.720454
67.4799 1.39326 0.326902 -0.0461344 -0.716258
67.5171 1.40514 0.312795 -0.0193351 -0.711408
67.5543 1.41652 0.298235 0.0071028 -0.705918
67.5916 1.42738 0.28324 0.0331774 -0.6998
67.629 1.43768 0.267831 0.0588869 -0.693067
67.6665 1.44742 0.252028 0.0842297 -0.68573
67.704 1.45658 0.235853 0.109205 -0.6778
67.7416 1.46513 0.219328 0.133811 -0.669286
67.7792 1.47308 0.202476 0.158046 -0.660197
67.8169 1.48039 0.185323 0.181911 -0.650543
67.8546 1.48706 0.167891 0.205404 -0.640332
67.8924 1.49307 0.150206 0.228523 -0.62957
67.9303 1.49841 0.132294 0.251269 -0.618264
67.9681 1.50308 0.114181 0.273639 -0.606421
68.006 1.50706 0.0958948 0.295633 -0.594045
68.0439 1.51035 0.0774612 0.317249 -0.581143
68.0819 1.51294 0.0589082 0.338486 -0.567717
68.1198 1.51482 0.0402633 0.359342 -0.553772
68.1578 1.516 0.0215545 0.379815 -0.53931
68.1958 1.51646 0.00280978 0.399902 -0.524335
68.2338 1.51621 -0.0159427 0.419601 -0.508849
68.2718 1.51525 -0.0346748 0.438909 -0.492852
68.3098 1.51357 -0.0533585 0.457823 -0.476347
68.3478 1.51119 -0.0719656 0.476338 -0.459334
68.3858 1.50811 -0.0904684 0.49445 -0.441812
68.4238 1.50432 -0.108839 0.512155 -0.423783
68.4617 1.49984 -0.12705 0.529448 -0.405245
68.4997 1.49468 -0.145075 0.546322 -0.386198
68.5376 1.48884 -0.162886 0.56277 -0.36664
68.5755 1.48233 -0.180458 0.578787 -0.346569
68.6134 1.47516 -0.197764 0.594365 -0.325985
68.6512 1.46736 -0.21478 0.609495 -0.304884
68.689 1.45892 -0.23148 0.624167 -0.283266
68.7268 1.44987 -0.247841 0.638374 -0.261127
68.7645 1.44022 -0.263839 0.652103 -0.238465
68.8021 1.42999 -0.279453 0.665345 -0.215277
68.8397 1.41919 -0.294659 0.678086 -0.191562
68.8772 1.40785 -0.309437 0.690315 -0.167315
68.9147 1.39598 -0.323767 0.702017 -0.142536
68.9521 1.38361 -0.33763 0.713178 -0.117222
